title,difficulty,serves,rating,reviews,vegetarian,vegan,dairy_free,keto,gluten_free,prep_time,cook_time,ingredients,picture_url,methods,recipe_urls,ingredients_dict,standardized_ingredients_dict
Slow-cooked vine tomatoes with garlic,Easy,Serves 4,Visit us on Facebook,1 rating,True,True,True,False,True,Prep:5 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Slow-cooked-vine-tomatoes-with-garlic-3877fa6.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/slow-cooked-vine-tomatoes-with-garlic,{},{}
Simit poğaça,More effort,Serves 20 - 22,Visit us on Facebook,2 ratings,True,False,False,False,False,Prep:1 hr,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Turkish-breakfast-bun-8d59eb7.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/simit-pogaca,{},{}
Fennel-roasted cauliflower with quinoa,Easy,Serves 4,Visit us on Facebook,21 ratings,True,False,False,False,True,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Fennel-roasted-cauliflower-with-quinoa-2437e83.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/fennel-roasted-cauliflower-with-quinoa,{},{}
Sweet & sour chicken balls,Easy,Serves 4,Visit us on Facebook,12 ratings,False,False,False,False,False,Prep:20 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/sweet-and-sour-chicken-balls-ef7f318.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/sweet-sour-chicken-balls,{},{}
Pepper steak with noodles,Easy,Serves 4,Visit us on Facebook,22 ratings,False,False,False,False,False,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Pepper-steak-with-noodles-d582f5c.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/pepper-steak-with-noodles,{},{}
Harissa fish pie,Easy,,Visit us on Facebook,16 ratings,False,False,False,False,True,Prep:5 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Harissa-fish-pie-9a1d880.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/harissa-fish-pie,{},{}
"Chicken, lemon & ricotta meatballs with linguine",Easy,Serves 4,Visit us on Facebook,22 ratings,False,False,False,False,False,Prep:20 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Chicken-lemon-and-ricotta-meatballs-with-linguine-ee676b9.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/chicken-lemon-ricotta-meatballs-with-linguine,{},{}
Toffee apple turnover puff pie,Easy,Serves 6,Visit us on Facebook,6 ratings,True,False,False,False,False,Prep:20 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Toffee-apple-turnover-puff-pie-4fd08c3.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/toffee-apple-turnover-puff-pie,{},{}
Pasta alla norma,Easy,Serves 4,Visit us on Facebook,11 ratings,True,True,True,False,False,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Pasta-Alla-Norma-f189a02.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/pasta-alla-norma,{},{}
One-pan roast duck legs with white beans & carrots,Easy,Serves 4,A star rating of 5 out of 5.,13 ratings,False,False,False,False,True,Prep:20 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/One-pan-roast-duck-legs-with-white-beans-and-carrots-7dcdd4b.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/one-pan-roast-duck-legs-with-white-beans-carrots,{},{}
Pastrami-style steak & mustard mayo,Easy,Serves 2,A star rating of 5 out of 5.,2 ratings,False,False,False,True,False,Prep:5 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Pastrami-style-steak-and-mustard-mayo-9179873.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/pastrami-style-steak-mustard-mayo,{},{}
Cacio e pepe,Easy,Serves 2,Visit us on Facebook,28 ratings,False,False,False,False,False,Prep:5 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Cacio-e-Pepe-e44b9f8.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/cacio-e-pepe,{},{}
Easy kedgeree,Easy,Serves 4,A star rating of 3.9 out of 5.,19 ratings,False,False,False,False,False,Prep:5 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Keep-it-simple-kedgeree-a5f30c8.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/keep-it-simple-kedgeree,{},{}
"Lamb chops with thyme, chilli & Greek htipiti",Easy,Serves 4,Visit us on Facebook,4 ratings,False,False,False,False,True,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Lamb-chops-with-thyme-chilli-and-Greek-htipiti-a06812c.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/lamb-chops-with-thyme-chilli-greek-htipiti,{},{}
Orecchiette with purple sprouting broccoli & Calabrian pesto,Easy,Serves 4 - 6,Visit us on Facebook,3 ratings,False,False,False,False,False,Prep:20 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Orecchiette-with-purple-sprouting-broccoli-and-Calabrian-pesto-be72983.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/orecchiette-with-purple-sprouting-broccoli-calabrian-pesto,{},{}
Roast peppers with eggs and parsley dressing,Easy,Serves 4,Visit us on Facebook,1 rating,False,False,False,False,True,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Roast-peppers-with-eggs-and-almond-and-parsley-dressing-14caa5d.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/roast-peppers-with-jammy-eggs-almond-parsley-dressing,{},{}
Vanilla & cinnamon breakfast rice,Easy,Serves 4,Visit us on Facebook,2 ratings,True,False,False,False,True,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Vanilla-and-cinnamon-breakfast-rice-a4f3268.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/vanilla-cinnamon-breakfast-rice,{},{}
Sausage pasta bake,Easy,Serves 4,Visit us on Facebook,41 ratings,False,False,False,False,False,Prep:30 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Sausage-pasta-bake-f71108a-e1677065850579.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/sausage-pasta-bake,{},{}
Marzipan chocolate loaf cake,Easy,Serves 10,Visit us on Facebook,11 ratings,True,False,False,False,False,Prep:25 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Marzipan-chocolate-loaf-cake-d3a7950.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/marzipan-chocolate-loaf-cake,{},{}
Chicken & ham casserole with mustardy dumplings,Easy,Serves 4 - 6,Visit us on Facebook,19 ratings,False,False,False,False,False,Prep:20 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Chicken-and-ham-casserole-with-mustardy-dumplings-22d77d0.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/chicken-ham-casserole-with-mustardy-dumplings,{},{}
White chocolate & raspberry ripple baked cheesecake,More effort,Serves 10,Visit us on Facebook,15 ratings,False,False,False,False,False,Prep:35 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/White-chocolate-and-raspberry-ripple-baked-cheesecake-2c6ebf3.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/white-chocolate-raspberry-ripple-baked-cheesecake,{},{}
Crispy coconut prawn & mango salad,Easy,Serves 2,Visit us on Facebook,5 ratings,False,False,False,False,True,Prep:20 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Crispy-coconut-prawn-and-mango-salad-8312438.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/crispy-coconut-prawn-mango-salad,{},{}
Chimichurri-style steak sarnies & cheat's spicy fries,Easy,Serves 2,Visit us on Facebook,17 ratings,False,False,False,False,False,Prep:25 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Chimichurri-style-steak-sarnies-with-spicy-fries-007858d.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/chimichurri-style-steak-sarnies-cheats-spicy-fries,{},{}
Double chocolate squares,Easy,Makes 16,Visit us on Facebook,1 rating,True,False,False,False,True,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Double-chocolate-squares-3f7d789.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/double-chocolate-squares,{},{}
Homity pie,More effort,Serves 8 - 10,Visit us on Facebook,44 ratings,True,False,False,False,False,Prep:40 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Homity-pie-7932414.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/homity-pie,{},{}
Roasted spiced carrots & labneh,Easy,Serves 4,Visit us on Facebook,1 rating,True,False,False,False,True,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Carrots-and-labneh-1056780.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/roasted-spiced-carrots-labneh,{},{}
Curried butter-baked cod with cauliflower & chickpeas,Easy,Serves 4,Visit us on Facebook,27 ratings,False,False,False,False,True,Prep:30 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Curried-butter-baked-cod-with-cauliflower-2598ec6.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/curried-butter-baked-cod-with-cauliflower-chickpeas,{},{}
"Smoky chicken, bean & kale stew",Easy,Serves 4,Visit us on Twitter,17 ratings,False,False,False,False,False,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Smoky-chicken-bean-and-kale-stew-98c3b4f.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/smoky-chicken-bean-kale-stew,{},{}
Vegan spinach & cherry tomato quiche,More effort,Serves 6 - 8,Visit us on Facebook,8 ratings,True,True,True,False,False,Prep:25 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Vegan-spinach-and-cherry-tomato-quiche-19d179d.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/vegan-spinach-cherry-tomato-quiche,{},{}
Bronx cocktail,Easy,Serves 1,Visit us on Facebook,2 ratings,True,True,True,False,True,Prep:5 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/The-Bronx_02603-ebbe095.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/bronx-cocktail,{},{}
Smoked salmon pâté with tear & share brioche buns,More effort,Serves 4 - 6,Visit us on Facebook,6 ratings,False,False,False,False,False,Prep:1 hr,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Smoked-salmon-pate-with-tear-and-share-brioche-buns-e6e5c63.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/smoked-salmon-pate-with-tear-share-brioche-buns,{},{}
Trout & radish ceviche,Easy,Serves 2,Visit us on Instagram,0 reviews,False,False,False,False,True,Prep:20 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Trout-and-radish-ceviche-42179b0.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/trout-radish-ceviche,{},{}
Next-level egg custard tart,More effort,Serves 8,Visit us on Facebook,8 ratings,True,False,False,False,False,Prep:30 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Egg-custard-tart-0198a27.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/next-level-egg-custard-tart,{},{}
Watercress risotto with goat's cheese,More effort,Serves 4,Visit us on Facebook,6 ratings,True,False,False,False,False,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Watercress-risotto-with-goats-cheese-e399af4.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/watercress-risotto-with-goats-cheese,{},{}
Whole crispy roast chicken & asparagus caesar,More effort,Serves 4 - 6,Visit us on Facebook,3 ratings,False,False,False,False,False,Prep:30 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Whole-crispy-roast-chicken-and-asparagus-caesar-0f79829.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/whole-crispy-roast-chicken-asparagus-caesar,{},{}
Stuffed baked courgettes with garlic & herb crumbs & pine nuts,Easy,Serves 4,Visit us on Facebook,1 rating,True,True,True,False,False,Prep:20 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Stuffed-baked-courgettes-with-garlic-and-herb-crumbs-and-pine-nuts-79dbfac.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/stuffed-baked-courgettes-with-garlic-herb-crumbs-pine-nuts,{},{}
"Courgette, tarragon & thyme galette",Easy,Serves 8,Visit us on Facebook,4 ratings,False,False,False,False,False,Prep:45 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Courgette-tarragon-and-thyme-galette-a15be23.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/courgette-tarragon-thyme-galette,{},{}
Brunch rosti,Easy,Serves 2,Visit us on Facebook,4 ratings,True,True,True,False,True,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/brunch-rosti-b1133a8.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/brunch-rosti,{},{}
Sephardi charoset,Easy,Serves 4 - 6,Visit us on Pinterest,0 reviews,True,True,False,False,True,Prep:5 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/sephardi-charoset-c7c18b1.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/sephardi-charoset,{},{}
Easter lamb soup with dolma,More effort,Serves 6 - 8,Visit us on Facebook,1 rating,False,False,False,False,True,Prep:30 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Easter-lamb-soup-177b092.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/easter-lamb-soup-with-dolma,{},{}
"Cheese, bacon & asparagus puffs",Easy,Serves 6,Visit us on Facebook,3 ratings,False,False,False,False,False,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Cheese-bacon-and-asparagus-puffs-ea0e55a.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/cheese-bacon-asparagus-puffs,{},{}
"Citrus, almond & yogurt cake",Easy,Serves 12,Visit us on Facebook,21 ratings,False,False,False,False,False,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Citrus-almond-and-yogurt-cake-99026e5.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/citrus-almond-yogurt-cake,{},{}
Easter cupcakes,More effort,Serves 12,Visit us on Facebook,9 ratings,True,False,False,False,False,Prep:45 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Chocolate-spring-cupcakes-067ffa6.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/chocolate-easter-cupcakes,{},{}
Easter rocky road cheesecake bars,Easy,Cuts into 16 squares,Visit us on Facebook,1 rating,False,False,False,False,False,Prep:30 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Easter-rocky-road-cheesecake-bars-659448a.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/easter-rocky-road-cheesecake-bars,{},{}
Ashkenazi charoset,Easy,Serves 6,Visit us on Pinterest,0 reviews,True,True,False,False,True,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/ashkenazi-charoset-06f27af.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/ashkenazi-charoset,{},{}
Matzah brei,Easy,Serves 2,Visit us on Twitter,1 rating,True,False,False,False,False,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Matzah-brei-f8f07c2.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/matzah-brei,{},{}
Mini Egg cheesecake,Easy,Serves 10,Visit us on Facebook,46 ratings,True,False,False,False,False,Prep:20 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Easter-egg-cheesecake-56b2e83.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/easter-egg-cheesecake,{},{}
Mustard roast potatoes,Easy,Serves 6 - 8,Visit us on Instagram,0 reviews,True,False,False,False,True,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/roast-mustard-potatoes-c541800.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/mustard-roast-potatoes,{},{}
Easy chocolate tart,Easy,Serves 12-14 ,Visit us on Facebook,21 ratings,True,True,True,False,False,Prep:25 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2022/04/Vegan-choc-tart-565cf6d.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/vegan-chocolate-tart,{},{}
Vegan mushroom risotto,Easy,Serves 4,Visit us on Facebook,9 ratings,True,True,False,False,False,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/vegan-mushroom-risotto-d1af0e4.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/vegan-mushroom-risotto,{},{}
Creamy vegan dauphinoise,Easy,4-6 as a side,Visit us on Facebook,6 ratings,True,True,False,False,True,Prep:20 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/creamy-vegan-dauphinoise-4548617.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/creamy-vegan-dauphinoise,{},{}
Creamy garlic chicken,Easy,Serves 4,Visit us on Facebook,8 ratings,False,False,False,False,True,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/creamy-garlic-chicken-b289754.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/creamy-garlic-chicken,{},{}
"Orange, chickpea & prosciutto salad",Easy,"Serves 2 as a main, 4 as a starter",Visit us on Facebook,4 ratings,False,False,False,False,False,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Orange-Chickpeas-and-Prosciutto-Salad-996502d.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/orange-chickpea-prosciutto-salad,{},{}
"Creamy leek, potato, cheddar & chive fish pie",More effort,Serves 5 - 6,Visit us on Facebook,4 ratings,False,False,False,False,False,Prep:5 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Creamy-leek-cheddar-and-potato-fish-pie-a65c633.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/creamy-leek-potato-cheddar-chive-fish-pie,{},{}
